               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              5.4943,               5.295,              5.2209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0937,              0.0007,              0.0007
                   1,              5.3478,              5.2871,              5.2094,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.086495,            0.001495,            0.001495
